rnbqkbnr/pppp1ppp/4p3/8/2P5/8/PP1PPPPP/RNBQKBNR w KQkq - 0 1,"['e2e3', 'e2e4', 'g2g3', 'd2d4', 'b1c3', 'g1f3', 'b2b3']","[16, 20, 366, 140, 900, 283, 3]"
rnbqkbnr/pppp1ppp/4p3/8/2P5/4P3/PP1P1PPP/RNBQKBNR b KQkq - 0 1,"['d7d5', 'f7f5', 'g8f6']","[4, 2, 10]"
rnbqkbnr/ppp2ppp/4p3/3p4/2P5/4P3/PP1P1PPP/RNBQKBNR w KQkq d6 0 1,"['d2d4', 'g1f3']","[4, 6]"
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/4P3/PP3PPP/RNBQKBNR w KQkq - 0 1,"['b1c3', 'g1f3']","[5, 6]"
rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N1P3/PP3PPP/R1BQKBNR b KQkq - 0 1,"['c7c5', 'b7b6', 'c7c6', 'f8e7']","[6, 1, 5, 4]"
r1bqkbnr/pp1ppppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 1,"['e7e6', 'e7e5', 'a7a6', 'g7g6', 'g8f6', 'd7d6', 'd8c7', 'd8b6', 'd7d5', 'c6d4']","[313, 321, 2, 437, 2257, 21, 110, 127, 8, 4]"
r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 1,"['c1e3', 'd4b5', 'b1c3', 'f1e2', 'c2c4', 'g2g3', 'f1c4', 'd4c6']","[14, 203, 1670, 12, 2, 6, 1, 14]"
r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/4B3/PPP2PPP/RN1QKB1R b KQkq - 0 1,"['g8f6', 'd8c7', 'c6d4', 'f8e7']","[10, 1, 1, 2]"
rnbqkbnr/ppppp1pp/8/5p2/2P5/8/PP1PPPPP/RNBQKBNR w KQkq f6 0 1,"['b1c3', 'f2f4', 'd2d4', 'g2g3', 'g1f3', 'b2b4', 'b2b3']","[17, 1, 43, 26, 36, 1, 1]"
rnbqkbnr/ppppp1pp/8/5p2/2P5/2N5/PP1PPPPP/R1BQKBNR b KQkq - 0 1,['g8f6'],[17]
rnbqkb1r/ppppp1pp/5n2/5p2/2P5/2N5/PP1PPPPP/R1BQKBNR w KQkq - 0 1,"['e2e3', 'd2d4', 'g2g3', 'g1f3', 'd2d3']","[1, 7, 6, 2, 1]"
rnbqkb1r/ppppp1pp/5n2/5p2/2P5/2N1P3/PP1P1PPP/R1BQKBNR b KQkq - 0 1,['e7e6'],[1]
rnbqkb1r/pppp2pp/4pn2/5p2/2P5/2N1P3/PP1P1PPP/R1BQKBNR w KQkq - 0 1,['f1e2'],[1]
rnbqkb1r/pppp2pp/4pn2/5p2/2P5/2N1P3/PP1PBPPP/R1BQK1NR b KQkq - 0 1,['f8b4'],[1]
rnbqk2r/pppp2pp/4pn2/5p2/1bP5/2N1P3/PP1PBPPP/R1BQK1NR w KQkq - 0 1,['e2h5'],[1]
rnbqk2r/pppp2pp/4pn2/5p1B/1bP5/2N1P3/PP1P1PPP/R1BQK1NR b KQkq - 0 1,['g7g6'],[1]
rnbqkbnr/ppppp1pp/8/5p2/2P2P2/8/PP1PP1PP/RNBQKBNR b KQkq f3 0 1,['g8f6'],[1]
rnbqkb1r/ppppp1pp/5n2/5p2/2P2P2/8/PP1PP1PP/RNBQKBNR w KQkq - 0 1,['g1f3'],[1]
rnbqkb1r/ppppp1pp/5n2/5p2/2P2P2/5N2/PP1PP1PP/RNBQKB1R b KQkq - 0 1,['e7e6'],[1]
rnbqkb1r/pppp2pp/4pn2/5p2/2P2P2/5N2/PP1PP1PP/RNBQKB1R w KQkq - 0 1,"['e2e3', 'b1c3']","[1, 1]"
rnbqkb1r/pppp2pp/4pn2/5p2/2P2P2/4PN2/PP1P2PP/RNBQKB1R b KQkq - 0 1,['f8e7'],[7]
rnbqk2r/ppppb1pp/4pn2/5p2/2P2P2/4PN2/PP1P2PP/RNBQKB1R w KQkq - 0 1,['f1e2'],[7]
rnbqk2r/ppppb1pp/4pn2/5p2/2P2P2/4PN2/PP1PB1PP/RNBQK2R b KQkq - 0 1,"['e8h8', 'b7b6']","[5, 2]"
r1bqkbnr/pppp1ppp/2n5/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 0 1,"['g8f6', 'f8c5', 'c6d4', 'a7a6', 'd7d6', 'g8e7', 'f7f5', 'g7g6', 'b7b6', 'c6b8', 'd8f6', 'f8d6', 'f8b4', 'c6a5', 'f7f6', 'c6b4']","[5083, 138, 108, 11988, 160, 99, 260, 191, 1, 2, 4, 1, 8, 1, 1, 1]"
r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 1,"['d2d4', 'd2d3', 'e1h1', 'c2c3', 'b1c3', 'e1f1', 'd1e2', 'b5c6']","[61, 2025, 2819, 1, 104, 4, 56, 13]"
r1bqkb1r/pppp1ppp/2n2n2/1B2p3/3PP3/5N2/PPP2PPP/RNBQK2R b KQkq d3 0 1,"['c6d4', 'e5d4', 'f6e4', 'f8e7']","[6, 44, 10, 1]"
r1bqkb1r/pppp1ppp/5n2/1B2p3/3nP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 1,['f3d4'],[6]
r1bqkb1r/pppp1ppp/5n2/1B2p3/3NP3/8/PPP2PPP/RNBQK2R b KQkq - 0 1,['e5d4'],[6]
r1bqkb1r/pppp1ppp/2n2n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQK2R b KQkq - 0 1,"['f8d6', 'f8c5', 'd7d6', 'c6e7']","[5, 1738, 278, 4]"
r1bqk2r/pppp1ppp/2nb1n2/1B2p3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 1,['c2c3'],[5]
r1bqk2r/pppp1ppp/2nb1n2/1B2p3/4P3/2PP1N2/PP3PPP/RNBQK2R b KQkq - 0 1,"['h7h6', 'e8h8']","[1, 4]"
r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/3P1N2/PPP2PPP/RNBQK2R w KQkq - 0 1,"['e1h1', 'c2c3', 'b5c6', 'b1c3', 'b1d2', 'b5a4', 'c1g5', 'h2h3', 'c1e3']","[218, 647, 685, 56, 79, 27, 17, 1, 9]"
r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/3P1N2/PPP2PPP/RNBQ1RK1 b kq - 0 1,"['c6d4', 'd7d6', 'e8h8']","[109, 110, 2]"
rnbqk1nr/pppp1ppp/8/2b1p3/4PP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 1,"['g1f3', 'd2d4']","[94, 1]"
rnbqk1nr/pppp1ppp/8/2b1p3/4PP2/5N2/PPPP2PP/RNBQKB1R b KQkq - 0 1,"['d7d6', 'b8c6', 'g8f6', 'd7d5']","[89, 2, 2, 1]"
rnbqk1nr/ppp2ppp/3p4/2b1p3/4PP2/5N2/PPPP2PP/RNBQKB1R w KQkq - 0 1,"['c2c3', 'f1c4', 'b1c3', 'd2d4', 'f4e5', 'b2b4']","[46, 21, 13, 3, 2, 4]"
rnbqk1nr/ppp2ppp/3p4/2b1p3/4PP2/2P2N2/PP1P2PP/RNBQKB1R b KQkq - 0 1,"['c8g4', 'b8c6', 'g8f6', 'd8e7', 'c5b6']","[26, 5, 11, 3, 1]"
rn1qk1nr/ppp2ppp/3p4/2b1p3/4PPb1/2P2N2/PP1P2PP/RNBQKB1R w KQkq - 0 1,"['f1c4', 'd2d4', 'h2h3', 'f4e5', 'f1e2']","[9, 8, 2, 3, 4]"
rn1qk1nr/ppp2ppp/3p4/2b1p3/2B1PPb1/2P2N2/PP1P2PP/RNBQK2R b KQkq - 0 1,"['b8c6', 'g8f6', 'd8e7', 'g4f3']","[4, 1, 2, 2]"
rnbqkbnr/p1pp1ppp/8/1p6/2B1Pp2/8/PPPP2PP/RNBQK1NR w KQkq b6 0 1,"['c4b5', 'c4b3']","[1, 1]"
rnbqkbnr/p1pp1ppp/8/1B6/4Pp2/8/PPPP2PP/RNBQK1NR b KQkq - 0 1,['d8h4'],[1]
rnb1kbnr/p1pp1ppp/8/1B6/4Pp1q/8/PPPP2PP/RNBQK1NR w KQkq - 0 1,['e1f1'],[1]
rnb1kbnr/p1pp1ppp/8/1B6/4Pp1q/8/PPPP2PP/RNBQ1KNR b kq - 0 1,"['g7g5', 'g8f6', 'c8b7']","[2, 14, 1]"
rnb1kbnr/ppp2ppp/3p4/8/2B1Pp1q/8/PPPP2PP/RNBQ1KNR w kq - 0 1,"['b1c3', 'g1f3', 'd2d4']","[6, 2, 3]"
rnb1kbnr/ppp2ppp/3p4/8/2B1Pp1q/2N5/PPPP2PP/R1BQ1KNR b kq - 0 1,"['g7g5', 'c8e6']","[1, 5]"
rnbqkbnr/pppp1p1p/8/8/2B1Ppp1/2N2N2/PPPP2PP/R1BQK2R b KQkq - 0 1,"['g4f3', 'd7d5']","[4, 1]"
rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR w KQkq f6 0 1,"['e2e4', 'c2c4', 'g2g3', 'd1d3', 'g1f3', 'c1g5', 'b1c3', 'c1f4', 'e2e3', 'h2h4', 'h2h3', 'b2b3', 'g1h3']","[47, 120, 373, 3, 98, 47, 114, 32, 5, 2, 2, 2, 1]"
rnbqkbnr/ppppp1pp/8/5p2/3PP3/8/PPP2PPP/RNBQKBNR b KQkq e3 0 1,['f5e4'],[47]
rnbqkbnr/ppppp1pp/8/8/3Pp3/8/PPP2PPP/RNBQKBNR w KQkq - 0 1,['b1c3'],[47]
rnbqkbnr/ppppp1pp/8/8/3Pp3/2N5/PPP2PPP/R1BQKBNR b KQkq - 0 1,"['g8f6', 'e7e6', 'g7g6']","[43, 3, 1]"
rnbqkb1r/ppppp1pp/5n2/8/3Pp3/2N5/PPP2PPP/R1BQKBNR w KQkq - 0 1,"['c1g5', 'f2f3', 'g2g4']","[32, 10, 3]"
rnbqkb1r/ppppp1pp/5n2/6B1/3Pp3/2N5/PPP2PPP/R2QKBNR b KQkq - 0 1,"['d7d5', 'c7c6', 'e7e6', 'g7g6', 'b8c6']","[1, 16, 4, 1, 10]"
rnbqkb1r/ppp1p1pp/5n2/3p2B1/3Pp3/2N5/PPP2PPP/R2QKBNR w KQkq d6 0 1,['g5f6'],[1]
rnbqkb1r/ppp1p1pp/5B2/3p4/3Pp3/2N5/PPP2PPP/R2QKBNR b KQkq - 0 1,['e7f6'],[1]
r1bqk1nr/ppp2ppp/2np4/2b1p3/4PP2/2P2N2/PP1P2PP/RNBQKB1R w KQkq - 0 1,['d2d4'],[5]
r1bqk1nr/ppp2ppp/2np4/2b1p3/3PPP2/2P2N2/PP4PP/RNBQKB1R b KQkq d3 0 1,['e5d4'],[5]
rnbqkbnr/ppp2ppp/8/3pp3/4PP2/8/PPPP2PP/RNBQKBNR w KQkq d6 0 1,"['e4d5', 'g1f3', 'b1c3']","[102, 12, 2]"
rnbqkbnr/ppp2ppp/8/3Pp3/5P2/8/PPPP2PP/RNBQKBNR b KQkq - 0 1,"['e5e4', 'c7c6', 'd8d5', 'e5f4']","[74, 9, 4, 15]"
rnbqkbnr/ppp2ppp/8/3P4/4pP2/8/PPPP2PP/RNBQKBNR w KQkq - 0 1,"['f1b5', 'd2d3', 'b1c3', 'f1c4', 'c2c4', 'd2d4']","[14, 32, 23, 1, 3, 1]"
rnbqkbnr/ppp2ppp/8/1B1P4/4pP2/8/PPPP2PP/RNBQK1NR b KQkq - 0 1,"['c8d7', 'c7c6']","[3, 11]"
rn1qkbnr/pppb1ppp/8/1B1P4/4pP2/8/PPPP2PP/RNBQK1NR w KQkq - 0 1,"['d1e2', 'b5c4']","[1, 2]"
rn1qkbnr/pppb1ppp/8/1B1P4/4pP2/8/PPPPQ1PP/RNB1K1NR b KQkq - 0 1,['g8f6'],[1]
r1bqk1nr/pppp1ppp/2n5/1Bb1p3/4P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 1,"['c2c3', 'e1h1', 'd2d3']","[108, 28, 2]"
r1bqk1nr/pppp1ppp/2n5/1Bb1p3/4P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 1,"['g8f6', 'd8e7', 'd8f6', 'g8e7', 'd7d6', 'f7f5', 'a7a6']","[57, 8, 8, 20, 5, 9, 1]"
r1bqk2r/pppp1ppp/2n2n2/1Bb1p3/4P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 1,"['b5c6', 'd2d4', 'e1h1', 'd2d3']","[1, 37, 15, 4]"
r1bqk2r/pppp1ppp/2B2n2/2b1p3/4P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 1,['d7c6'],[1]
rnb1kbnr/ppp2ppp/3p4/8/2B1Pp1q/5N2/PPPP2PP/RNBQ1K1R b kq - 0 1,"['h4h5', 'c8g4']","[1, 1]"
rnbqkbnr/pp3ppp/2p5/3p4/2PP4/8/PP3PPP/RNBQKBNR w KQkq - 0 1,['b1c3'],[3]
rnbqkbnr/pp3ppp/2p5/3p4/2PP4/2N5/PP3PPP/R1BQKBNR b KQkq - 0 1,"['c8e6', 'g8f6']","[1, 2]"
rnb1kbnr/p1pp1ppp/8/1p6/2B1Pp1q/8/PPPP2PP/RNBQ1KNR w kq b6 0 1,"['c4b5', 'c4b3']","[16, 4]"
rnbqk1nr/ppp2ppp/8/3p4/1bPP4/8/PP3PPP/RNBQKBNR w KQkq - 0 1,['b1c3'],[4]
rnbqk1nr/ppp2ppp/8/3p4/1bPP4/2N5/PP3PPP/R1BQKBNR b KQkq - 0 1,"['g8e7', 'd8e7', 'g8f6']","[1, 2, 1]"
rnbqkb1r/pppp1ppp/5n2/4p3/2B1PP2/8/PPPP2PP/RNBQK1NR b KQkq f3 0 1,['d7d5'],[1]
rnbqkb1r/ppp2ppp/5n2/3pp3/2B1PP2/8/PPPP2PP/RNBQK1NR w KQkq d6 0 1,['e4d5'],[1]
rnbqkb1r/ppp2ppp/5n2/3Pp3/2B2P2/8/PPPP2PP/RNBQK1NR b KQkq - 0 1,['e5e4'],[1]
rnbqkb1r/ppp2ppp/5n2/3P4/2B1pP2/8/PPPP2PP/RNBQK1NR w KQkq - 0 1,"['b1c3', 'g1e2']","[1, 1]"
rnbqkb1r/ppp2ppp/5n2/3P4/2B1pP2/2N5/PPPP2PP/R1BQK1NR b KQkq - 0 1,"['f8c5', 'f8b4', 'c7c6']","[4, 2, 3]"
r1bqkb1r/pppp1ppp/2n2n2/4p3/2BPP3/5N2/PPP2PPP/RNBQK2R b KQkq d3 0 1,"['e5d4', 'f6e4', 'd7d5', 'd7d6']","[56, 1, 1, 3]"
r1bqkb1r/pppp1ppp/2n2n2/8/2BpP3/5N2/PPP2PPP/RNBQK2R w KQkq - 0 1,"['e4e5', 'f3g5', 'e1h1', 'c1g5', 'd1e2']","[51, 15, 38, 1, 1]"
r1bqkb1r/pppp1ppp/2n2n2/4P3/2Bp4/5N2/PPP2PPP/RNBQK2R b KQkq - 0 1,"['d7d5', 'f6e4', 'f6g4']","[41, 6, 4]"
rnbqkbnr/pppp1ppp/8/4p3/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 1,"['f7f5', 'f8c5', 'b8c6', 'g8f6', 'f8b4', 'c7c6', 'd7d6', 'g7g6']","[1, 70, 183, 388, 1, 2, 2, 1]"
rnbqkbnr/pppp2pp/8/4pp2/4P3/2N5/PPPP1PPP/R1BQKBNR w KQkq f6 0 1,['e4f5'],[1]
rnbqkbnr/pppp2pp/8/4pP2/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 1,['g8f6'],[1]
rnbqkb1r/pppp2pp/5n2/4pP2/8/2N5/PPPP1PPP/R1BQKBNR w KQkq - 0 1,['g2g4'],[1]
rnbqkb1r/pppp2pp/5n2/4pP2/6P1/2N5/PPPP1P1P/R1BQKBNR b KQkq g3 0 1,['f8c5'],[1]
rnbqk2r/pppp2pp/5n2/2b1pP2/6P1/2N5/PPPP1P1P/R1BQKBNR w KQkq - 0 1,['g4g5'],[1]
rnbqk2r/pppp2pp/5n2/2b1pPP1/8/2N5/PPPP1P1P/R1BQKBNR b KQkq - 0 1,['e8h8'],[1]
r1bqk1nr/pppp1ppp/2n5/2b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R b KQkq - 0 1,"['g8f6', 'd8e7', 'd7d6', 'c5b6', 'f7f5']","[1272, 15, 15, 7, 1]"
r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1P3/2P2N2/PP1P1PPP/RNBQK2R w KQkq - 0 1,"['d2d4', 'e1h1', 'd2d3', 'b2b4', 'd1e2']","[255, 1, 956, 59, 1]"
r1bqk2r/pppp1ppp/2n2n2/2b1p3/2BPP3/2P2N2/PP3PPP/RNBQK2R b KQkq d3 0 1,['e5d4'],[255]
rnbqkbnr/ppp1pppp/8/8/2pP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 1,"['e2e3', 'e2e4', 'g1f3', 'b1c3', 'c1f4', 'd1a4']","[187, 444, 700, 15, 1, 1]"
rnbqkbnr/ppp1pppp/8/8/2pP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 1,"['e7e5', 'e7e6', 'g8f6', 'c7c5', 'a7a6', 'b7b5', 'c8e6']","[41, 16, 113, 11, 1, 2, 3]"
rnbqkbnr/ppp2ppp/8/4p3/2pP4/4P3/PP3PPP/RNBQKBNR w KQkq e6 0 1,"['f1c4', 'd4e5']","[40, 1]"
rnbqkbnr/ppp2ppp/8/4p3/2BP4/4P3/PP3PPP/RNBQK1NR b KQkq - 0 1,"['e5d4', 'b8c6']","[41, 3]"
rnbqkbnr/ppp2ppp/8/8/2Bp4/4P3/PP3PPP/RNBQK1NR w KQkq - 0 1,"['e3d4', 'g1f3', 'd1b3']","[39, 1, 1]"
rnbqkbnr/ppp2ppp/8/8/2BP4/8/PP3PPP/RNBQK1NR b KQkq - 0 1,"['f8d6', 'g8f6', 'b8c6', 'f8b4']","[8, 25, 1, 5]"
rnbqkbnr/pp1p1ppp/4p3/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 1,['b1c3'],[5]
rnbqkbnr/pp1p1ppp/4p3/2p5/2B1P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 0 1,"['g8e7', 'b8c6', 'a7a6']","[1, 2, 2]"
rnbqkb1r/pp1pnppp/4p3/2p5/2B1P3/2N5/PPPP1PPP/R1BQK1NR w KQkq - 0 1,['d1e2'],[1]
rnbqkb1r/pp1pnppp/4p3/2p5/2B1P3/2N5/PPPPQPPP/R1B1K1NR b KQkq - 0 1,['b8c6'],[1]
r1bqkb1r/pp1pnppp/2n1p3/2p5/2B1P3/2N5/PPPPQPPP/R1B1K1NR w KQkq - 0 1,['g1f3'],[1]
r1bqkb1r/pp1pnppp/2n1p3/2p5/2B1P3/2N2N2/PPPPQPPP/R1B1K2R b KQkq - 0 1,['a7a6'],[1]
r1bqkbnr/pppp1ppp/8/1B2p3/3nP3/5N2/PPPP1PPP/RNBQK2R w KQkq - 0 1,"['f3d4', 'b5e2', 'b5c4', 'b5a4']","[101, 2, 2, 3]"
r1bqkbnr/pppp1ppp/8/1B2p3/3NP3/8/PPPP1PPP/RNBQK2R b KQkq - 0 1,['e5d4'],[101]
r1bqkbnr/pppp1ppp/8/1B6/3pP3/8/PPPP1PPP/RNBQK2R w KQkq - 0 1,"['b5c4', 'd2d3', 'e1h1']","[17, 4, 80]"
r1bqkbnr/pppp1ppp/8/8/2BpP3/8/PPPP1PPP/RNBQK2R b KQkq - 0 1,"['g8f6', 'h7h5']","[16, 1]"
r1bqk1nr/pppp1ppp/2n5/2b5/2BpP3/5N2/PPP2PPP/RNBQ1RK1 b kq - 0 1,"['d7d6', 'g8f6', 'd8f6', 'g8e7']","[38, 11, 1, 2]"
rnbqkb1r/pppp1ppp/5n2/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 1,"['f3e5', 'd2d4', 'b1c3', 'd2d3', 'f1b5', 'f1c4', 'd1e2']","[2806, 516, 195, 17, 2, 7, 2]"
rnbqkb1r/pppp1ppp/5n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R b KQkq - 0 1,"['d7d6', 'd8e7', 'f6e4', 'd7d5']","[2794, 2, 5, 5]"
rnbqkb1r/ppp2ppp/3p1n2/4N3/4P3/8/PPPP1PPP/RNBQKB1R w KQkq - 0 1,"['e5f3', 'e5c4', 'e5f7', 'e5d3']","[2712, 37, 24, 21]"
rnbqkb1r/ppp2ppp/3p1n2/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 1,"['f6e4', 'd8e7']","[2710, 2]"
rnbqkb1r/ppp2ppp/3p4/8/4n3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 1,"['b1c3', 'd2d4', 'd1e2', 'd2d3', 'f1d3', 'c2c4']","[688, 1688, 149, 69, 77, 37]"
rnbqkb1r/ppp2ppp/3p4/8/4n3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 0 1,"['d6d5', 'e4f6', 'e4c3']","[8, 51, 629]"
rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq f3 0 1,"['f7f5', 'e7e6', 'd7d5', 'g7g6', 'g8f6', 'c7c5', 'e7e5', 'b7b6', 'd7d6', 'g8h6']","[9, 10, 102, 7, 29, 17, 26, 1, 2, 1]"
rnbqkbnr/ppppp1pp/8/5p2/5P2/8/PPPPP1PP/RNBQKBNR w KQkq f6 0 1,"['g1f3', 'e2e4', 'g2g3']","[3, 2, 4]"
rnbqkbnr/ppppp1pp/8/5p2/5P2/5N2/PPPPP1PP/RNBQKB1R b KQkq - 0 1,"['g8f6', 'e7e6']","[2, 1]"
rnbqkb1r/ppppp1pp/5n2/5p2/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 0 1,['e2e3'],[2]
rnbqkb1r/ppppp1pp/5n2/5p2/5P2/4PN2/PPPP2PP/RNBQKB1R b KQkq - 0 1,['e7e6'],[2]
rnbqkb1r/pppp2pp/4pn2/5p2/5P2/4PN2/PPPP2PP/RNBQKB1R w KQkq - 0 1,['f1e2'],[3]
rnbqkb1r/pppp2pp/4pn2/5p2/5P2/4PN2/PPPPB1PP/RNBQK2R b KQkq - 0 1,['f8e7'],[3]
rnbqk2r/ppppb1pp/4pn2/5p2/5P2/4PN2/PPPPB1PP/RNBQK2R w KQkq - 0 1,"['b2b3', 'e1h1']","[1, 2]"
rnbqk2r/ppppb1pp/4pn2/5p2/5P2/1P2PN2/P1PPB1PP/RNBQK2R b KQkq - 0 1,['f6e4'],[1]
r1bqkbnr/1p1ppppp/p1n5/2p5/4P3/1P6/PBPP1PPP/RN1QKBNR w KQkq - 0 1,"['a2a4', 'f2f4', 'g1f3']","[1, 12, 2]"
r1bqkbnr/1p1ppppp/p1n5/2p5/P3P3/1P6/1BPP1PPP/RN1QKBNR b KQkq a3 0 1,['e7e6'],[1]
r1bqkbnr/1p1p1ppp/p1n1p3/2p5/P3P3/1P6/1BPP1PPP/RN1QKBNR w KQkq - 0 1,['g1f3'],[1]
r1bqkbnr/1p1p1ppp/p1n1p3/2p5/P3P3/1P3N2/1BPP1PPP/RN1QKB1R b KQkq - 0 1,['d7d6'],[1]
r1bqkb1r/pp1pnppp/2n1p3/2p5/2B1P3/2NP4/PPP2PPP/R1BQK1NR w KQkq - 0 1,['c1f4'],[2]
r1bqkb1r/pp1pnppp/2n1p3/2p5/2B1PB2/2NP4/PPP2PPP/R2QK1NR b KQkq - 0 1,"['e6e5', 'e7g6']","[1, 1]"
rnbqkbnr/pppp1p1p/8/6N1/4PppP/8/PPPP2P1/RNBQKB1R b KQkq - 0 1,"['h7h5', 'd7d5', 'h7h6', 'g8f6']","[1, 3, 13, 1]"
rnbqkbnr/p1pp1ppp/8/1p2p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq b6 0 1,['c4b5'],[3]
rnbqkbnr/p1pp1ppp/8/1B2p3/4P3/8/PPPP1PPP/RNBQK1NR b KQkq - 0 1,['c7c6'],[3]
rnbqkbnr/p2p1ppp/2p5/1B2p3/4P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 1,"['b5a4', 'b5c4', 'b5e2']","[1, 1, 1]"
rnbqkbnr/p2p1ppp/2p5/4p3/B3P3/8/PPPP1PPP/RNBQK1NR b KQkq - 0 1,['f8c5'],[1]
rnbqk1nr/p2p1ppp/2p5/2b1p3/B3P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 1,['a4b3'],[1]
rnbqk1nr/p2p1ppp/2p5/2b1p3/4P3/1B6/PPPP1PPP/RNBQK1NR b KQkq - 0 1,['g8f6'],[1]
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 1,"['b8c6', 'e7e6', 'g8f6', 'g7g6', 'd7d6', 'a7a6', 'b7b6', 'd7d5', 'd8c7', 'd8a5']","[6440, 4892, 107, 205, 11936, 98, 12, 1, 9, 2]"
r1bqkbnr/pp1ppppp/2n5/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 1,"['d2d4', 'b1c3', 'f1c4', 'f1e2', 'b2b3', 'c2c3', 'f1b5', 'd2d3', 'c2c4', 'g2g3']","[3572, 848, 6, 7, 6, 116, 1868, 13, 2, 2]"
r1bqkbnr/pp1ppppp/2n5/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq d3 0 1,"['c5d4', 'e7e6', 'd7d6']","[3571, 1, 1]"
r1bqkbnr/pp1p1ppp/2n1p3/1N6/4P3/8/PPP2PPP/RNBQKB1R b KQkq - 0 1,"['d7d6', 'a7a6', 'g8f6']","[198, 3, 2]"
r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 0 1,"['e7e6', 'e7e5', 'g7g6', 'g8f6', 'd7d6', 'a7a6', 'd8b6', 'c6d4']","[129, 322, 312, 108, 99, 3, 1, 2]"
r1bqkbnr/pp1p1ppp/2n1p3/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 1,"['f1c4', 'd2d4', 'f1b5', 'g2g3', 'f1e2', 'd1e2']","[1, 220, 32, 8, 2, 1]"
r1bqkbnr/pp1p1ppp/2n1p3/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 0 1,"['a7a6', 'd8c7']","[4, 1]"
r1bqkbnr/1p1p1ppp/p1n1p3/2p5/2B1P3/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 0 1,['a2a4'],[4]
r1bqkbnr/1p1p1ppp/p1n1p3/2p5/P1B1P3/2N2N2/1PPP1PPP/R1BQK2R b KQkq a3 0 1,"['g8e7', 'd8c7', 'g7g6', 'g8f6']","[1, 1, 1, 1]"
rnbqkbnr/pp1p1ppp/4p3/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 1,"['f3d4', 'd1d4', 'f1d3']","[3896, 6, 2]"
rnbqkbnr/pp1p1ppp/4p3/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 1,"['f8c5', 'b8c6', 'a7a6', 'g8f6', 'd8b6', 'd7d6']","[14, 1609, 1488, 726, 56, 12]"
rnbqk1nr/pp1p1ppp/4p3/2b5/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 0 1,"['b1c3', 'd4b3', 'c1e3']","[4, 6, 4]"
rnbqk1nr/pp1p1ppp/4p3/2b5/3NP3/2N5/PPP2PPP/R1BQKB1R b KQkq - 0 1,"['a7a6', 'd8b6']","[1, 3]"
